prompt,completion
"In terms of distance, Mirage Grill & Lounge is", 7.5 miles away
"In terms of price, from 1 being affordable and 5 expensive, Mt Everest Restaurant is a", 2
"In terms of distance, Mt Everest Restaurant is", 6.0 miles away
"In terms of price, from 1 being affordable and 5 expensive, Bao Bao Plus Dim Sum is a", 2
"In terms of distance, Bao Bao Plus Dim Sum is", 4.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, Mövenpick Café is a", 2
"In terms of distance, Mövenpick Café is", 4.0 miles away
"In terms of price, from 1 being affordable and 5 expensive, Sheriff Broaster Chicken is a", 2
"In terms of distance, Sheriff Broaster Chicken is", 1.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, The Friendly Thai is a", 2
"In terms of distance, The Friendly Thai is", 0.5 mile away
"In terms of price, from 1 being affordable and 5 expensive, Cinnabon is a", 2
"In terms of distance, Cinnabon is", 5.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, Topham Corner is a", 2
"In terms of distance, Topham Corner is", 6.75 miles away
"In terms of price, from 1 being affordable and 5 expensive, Le Tibet is a", 1
"In terms of distance, Le Tibet is", 6.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, Cafe Cocoro is a", 1
"In terms of distance, Cafe Cocoro is", 2.75 miles away
"In terms of price, from 1 being affordable and 5 expensive, Lageez is a", 2
"In terms of distance, Lageez is", 1.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, Bonne Journee is a", 1
"In terms of distance, Bonne Journee is", 7.5 miles away
"In terms of price, from 1 being affordable and 5 expensive, Beach Fish House is a", 2
"In terms of distance, Beach Fish House is", 0.5 mile away
"In terms of price, from 1 being affordable and 5 expensive, Ali's Tandoori Curry House is a", 2
"In terms of distance, Ali's Tandoori Curry House is", 8.0 miles away
"In terms of price, from 1 being affordable and 5 expensive, Warung Indonesia D'Eglinton is a", 2
"In terms of distance, Warung Indonesia D'Eglinton is", 0.75 mile away
"In terms of price, from 1 being affordable and 5 expensive, FreshCo is a", 2
"In terms of distance, FreshCo is", 4.0 miles away
"In terms of price, from 1 being affordable and 5 expensive, Itamae Ayce Sushi is a", 2
"In terms of distance, Itamae Ayce Sushi is", 1.5 miles away
"In terms of price, from 1 being affordable and 5 expensive, Hapa Toronto is a", 3
"In terms of distance, Hapa Toronto is", 2.0 miles away
"In terms of price, from 1 being affordable and 5 expensive, Banjara Indian Cuisine is a", 2
"In terms of distance, Banjara Indian Cuisine is", 5.75 miles away
"In terms of price, from 1 being affordable and 5 expensive, Sauce on the Danforth is a", 2
"In terms of distance, Sauce on the Danforth is", 6.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, The World Carribean Bistro is a", 2
"In terms of distance, The World Carribean Bistro is", 1.0 mile away
"In terms of price, from 1 being affordable and 5 expensive, Harry's Char Broil & Dining Lounge is a", 2
"In terms of distance, Harry's Char Broil & Dining Lounge is", 2.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, Rajput's Bistro 111 is a", 2
"In terms of distance, Rajput's Bistro 111 is", 4.0 miles away
"In terms of price, from 1 being affordable and 5 expensive, Chandni Chowk Restaurant is a", 1
"In terms of distance, Chandni Chowk Restaurant is", 6.5 miles away
"In terms of price, from 1 being affordable and 5 expensive, Evoo Ristorante is a", 4
"In terms of distance, Evoo Ristorante is", 1.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, Ici Bistro is a", 4
"In terms of distance, Ici Bistro is", 7.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, Villa Madina is a", 1
"In terms of distance, Villa Madina is", 3.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, Peter's No Frills is a", 1
"In terms of distance, Peter's No Frills is", 4.75 miles away
"In terms of price, from 1 being affordable and 5 expensive, Ace's Place Bar Grill Hub is a", 2
"In terms of distance, Ace's Place Bar Grill Hub is", 1.5 miles away
"In terms of price, from 1 being affordable and 5 expensive, Green Room is a", 1
"In terms of distance, Green Room is", 5.75 miles away
"In terms of price, from 1 being affordable and 5 expensive, Asuka Japanese Restaurant is a", 2
"In terms of distance, Asuka Japanese Restaurant is", 2.5 miles away
"Between The Friendly Thai and Golden Joy Hakka Restaurant, the more affordable restaurant is", Golden Joy Hakka Restaurant
"You are looking for restaurants further away. If I were you, between Cafe Cocoro and Cinnabon I would go to", Cinnabon
"You don't like expensive restaurants. Between Starbucks and Andrea's Gerrard Street Bakery, you should go to", Starbucks
"Someone doesn't like cheap restaurants. Between Pita Lite and Gorhegorhe, this person should go to", Gorhegorhe
"Between Kom Jug Yuen Restaurant and Bamboo Cafe Chinese Restaurant, the more expensive restaurant is", Bamboo Cafe Chinese Restaurant
"You don't like the restaurants nearby. If I were you, between The World Carribean Bistro and Ichiban Sushi I would go to", Ichiban Sushi
"I'm looking for restaurants nearby. Between Xawaash and United Bakers Dairy Restaurant, I should go to", Xawaash
"I'm looking for an affordable restaurant. Between Athletes Kitchen and Vesta Lunch, I should go to", Vesta Lunch
"Between Cafe Cocoro and No Bull Burgers, the restaurant with higher price is", No Bull Burgers
"You don't like restaurants further away. Between Garden Restaurant and Riverdale Perk Cafe, you should go to", Garden Restaurant
"Between Dim Sum King Seafood Restaurant and Gorhegorhe, the restaurant at a greater distance is", Dim Sum King Seafood Restaurant
"I'm looking for an expensive restaurant. Between Golden Joy Hakka Restaurant and Mymy Chicken, I should go to", Mymy Chicken
"Between Ichiban Sushi and The World Carribean Bistro, the nearest restaurant is", The World Carribean Bistro
"You are looking for an expensive restaurant. Between Poorani Vilaas and Magic Oven, you should go to", Magic Oven
"Between Cinnabon and Seoulicious, the restaurant at a smaller distance is", Cinnabon
"I'm looking for restaurants nearby. Between Ferg's Bar & Grill and Noah's Natural Foods, I should go to", Ferg's Bar & Grill
"Between Yes To Fresh and The Calvin Bar, the farthest restaurant is", The Calvin Bar
"Between Peter's No Frills and Sakura Ichiban Restaurant, the restaurant with lower price is", Peter's No Frills
"Between Red Lobster and The World Carribean Bistro, the restaurant at a greater distance is", Red Lobster
"Between Zavida Coffee Roasters and Loaded Pierogi, the restaurant at a smaller distance is", Zavida Coffee Roasters
"Between Tosto Quickfire Pizza Pasta and L'Unita Enoteca, the more affordable restaurant is", Tosto Quickfire Pizza Pasta
"Between Hanoi Bistro and Riverdale Perk Cafe, the farthest restaurant is", Riverdale Perk Cafe
"You are looking for an affordable restaurant. If I were you, between Kom Jug Yuen Restaurant and Sushi Q I would go to", Kom Jug Yuen Restaurant
"Between The Big Carrot and Pho 88 Viet Thai Cuisine, the more expensive restaurant is", The Big Carrot
"Between Shell and 808 Social, the restaurant with higher price is", Shell
"Between Pho Phuong and Pizza Nova, the restaurant with higher price is", Pho Phuong
"Between The Mountain Grill and Juice Bar and What A Bagel, the more affordable restaurant is", What A Bagel
"I'm looking for an expensive restaurant. Between Le Tibet and Gorhegorhe, I should go to", Gorhegorhe
"Between Andrea's Gerrard Street Bakery and Ali's Tandoori Curry House, the restaurant at a smaller distance is", Andrea's Gerrard Street Bakery
"Between Poorani Vilaas and Richmond Kosher Bakery, the farthest restaurant is", Richmond Kosher Bakery
"Someone doesn't like cheap restaurants. Between Andrea's Gerrard Street Bakery and Yes To Fresh, this person should go to", Andrea's Gerrard Street Bakery
"Between Sushitto On the Road and Cygnet Coffee, the restaurant with higher price is", Sushitto On the Road
"Between Sweet Trolley Bakery and Ali's Tandoori Curry House, the restaurant at a greater distance is", Ali's Tandoori Curry House
"Between Le Tibet and Magic Oven, the farthest restaurant is", Le Tibet
"Between The Grover Pub and Sweet Trolley Bakery, the restaurant at a smaller distance is", Sweet Trolley Bakery
"Between The Grover Pub and Ravi Soups, the restaurant at a greater distance is", The Grover Pub
"I don't like the restaurants nearby. Between Lageez and Snakes & Lattes College, I should go to", Snakes & Lattes College
"You are looking for restaurants further away. If I were you, between Ali's Tandoori Curry House and Zavida Coffee Roasters I would go to", Ali's Tandoori Curry House
"Between The World Carribean Bistro and Richmond Kosher Bakery, the farthest restaurant is", Richmond Kosher Bakery
"You don't like restaurants further away. If I were you, between The Friendly Thai and Rol Jui Seafood Restaurant I would go to", The Friendly Thai
"I don't like expensive restaurants. Between The Grover Pub and The Calvin Bar, I should go to", The Grover Pub
"Between Chinese Burger and L'Unita Enoteca, the more expensive restaurant is", L'Unita Enoteca
"You don't like cheap restaurants. Between City Fried Chicken and Pizzeria Libretto, you should go to", Pizzeria Libretto
"Between Yes To Fresh and Pita Lite, the restaurant at a smaller distance is", Yes To Fresh
"I'm looking for restaurants nearby. Between Riverdale Perk Cafe and Red Lobster, I should go to", Red Lobster
"You are looking for restaurants further away. Between Pita Lite and Victory Cafe, you should go to", Victory Cafe
"You are looking for restaurants further away. If I were you, between The Mountain Grill and Juice Bar and Aroma Espresso Bar I would go to", The Mountain Grill and Juice Bar
"Between Waterfront Deli and The Calvin Bar, the farthest restaurant is", The Calvin Bar
"Between Hero Certified Burgers and Casey's Bar & Grill, the restaurant at a smaller distance is", Casey's Bar & Grill
"Between Peter's No Frills and Ace's Place Bar Grill Hub, the more expensive restaurant is", Ace's Place Bar Grill Hub
"Between Kenzo Ramen and Ferg's Bar & Grill, the restaurant at a greater distance is", Kenzo Ramen
"Between Populus and Flaky Tart, the farthest restaurant is", Populus
"You are looking for an affordable restaurant. If I were you, between The Big Carrot and Aroma Espresso Bar I would go to", Aroma Espresso Bar
"Between Waterfront Deli and Pho 88 Viet Thai Cuisine, the restaurant with higher price is", Pho 88 Viet Thai Cuisine
"Someone doesn't like cheap restaurants. Between Magic Oven and Hanoi Bistro, this person should go to", Magic Oven
"Someone is looking for an expensive restaurant. Between Omg Oh My Gyro and Victory Cafe, this person should go to", Victory Cafe
"Someone is looking for restaurants further away. Between Ace's Place Bar Grill Hub and Astoria Shish Kebob House, this person should go to", Astoria Shish Kebob House
"Between Epicure Cafe & Grill and Casey's Bar & Grill, the nearest restaurant is", Casey's Bar & Grill
"You don't like cheap restaurants. Between What A Bagel and Chinese Burger, you should go to", Chinese Burger
"Between Sunnyside Pavilion Cafe and Sauce on the Danforth, the restaurant at a smaller distance is", Sunnyside Pavilion Cafe
"Between Nikko Sushi and L'Unita Enoteca, the restaurant with lower price is", Nikko Sushi
"Between What A Bagel and Andrea's Gerrard Street Bakery, the more expensive restaurant is", Andrea's Gerrard Street Bakery
"Between Kanga Pies and Omg Oh My Gyro, the restaurant at a smaller distance is", Kanga Pies
"I'm looking for restaurants nearby. Between Snakes & Lattes College and Casey's Bar & Grill, I should go to", Casey's Bar & Grill
"Someone is looking for an affordable restaurant. Between What A Bagel and Tosto Quickfire Pizza Pasta, this person should go to", What A Bagel
"You don't like cheap restaurants. If I were you, between Kenzo Ramen and The Calvin Bar I would go to", The Calvin Bar
"Between L'Unita Enoteca and Populus, the restaurant at a smaller distance is", L'Unita Enoteca
"You don't like cheap restaurants. Between Vesta Lunch and Hero Certified Burgers, you should go to", Hero Certified Burgers
"I don't like cheap restaurants. Between The Mountain Grill and Juice Bar and Vesta Lunch, I should go to", The Mountain Grill and Juice Bar
"You don't like restaurants further away. Between The World Carribean Bistro and Thobors Boulangerie Patisserie Café, you should go to", The World Carribean Bistro
"Between Nikko Sushi and Cafe Cocoro, the more expensive restaurant is", Nikko Sushi
"Between 808 Social and The Big Carrot, the restaurant with lower price is", 808 Social
"Between Dim Sum King Seafood Restaurant and The Big Carrot, the nearest restaurant is", The Big Carrot
"You don't like expensive restaurants. If I were you, between Kanga Pies and Hue's Kitchen I would go to", Hue's Kitchen
"Between Kenzo Ramen and Lahori Taste, the nearest restaurant is", Kenzo Ramen
"Between Loaded Pierogi and Golden Joy Hakka Restaurant, the more expensive restaurant is", Loaded Pierogi
"Between Bibab Express and Seoulicious, the nearest restaurant is", Bibab Express
"I'm looking for an affordable restaurant. Between Brussels Bistro and The Friendly Thai, I should go to", The Friendly Thai
"Between Mymy Chicken and United Bakers Dairy Restaurant, the restaurant at a greater distance is", Mymy Chicken
"Between Mymy Chicken and L'Unita Enoteca, the more expensive restaurant is", L'Unita Enoteca
"Between Dim Sum King Seafood Restaurant and Bibab Express, the restaurant with higher price is", Dim Sum King Seafood Restaurant
