prompt,completion
"In terms of distance, Mirage Grill & Lounge is", 7.5 miles away
"In terms of price, from 1 being affordable and 5 expensive, Mt Everest Restaurant is a", 2
"In terms of distance, Mt Everest Restaurant is", 6.0 miles away
"In terms of price, from 1 being affordable and 5 expensive, Bao Bao Plus Dim Sum is a", 2
"In terms of distance, Bao Bao Plus Dim Sum is", 4.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, Mövenpick Café is a", 2
"In terms of distance, Mövenpick Café is", 4.0 miles away
"In terms of price, from 1 being affordable and 5 expensive, Sheriff Broaster Chicken is a", 2
"In terms of distance, Sheriff Broaster Chicken is", 1.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, The Friendly Thai is a", 2
"In terms of distance, The Friendly Thai is", 0.5 mile away
"In terms of price, from 1 being affordable and 5 expensive, Cinnabon is a", 2
"In terms of distance, Cinnabon is", 5.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, Topham Corner is a", 2
"In terms of distance, Topham Corner is", 6.75 miles away
"In terms of price, from 1 being affordable and 5 expensive, Le Tibet is a", 1
"In terms of distance, Le Tibet is", 6.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, Cafe Cocoro is a", 1
"In terms of distance, Cafe Cocoro is", 2.75 miles away
"In terms of price, from 1 being affordable and 5 expensive, Lageez is a", 2
"In terms of distance, Lageez is", 1.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, Bonne Journee is a", 1
"In terms of distance, Bonne Journee is", 7.5 miles away
"In terms of price, from 1 being affordable and 5 expensive, Beach Fish House is a", 2
"In terms of distance, Beach Fish House is", 0.5 mile away
"In terms of price, from 1 being affordable and 5 expensive, Ali's Tandoori Curry House is a", 2
"In terms of distance, Ali's Tandoori Curry House is", 8.0 miles away
"In terms of price, from 1 being affordable and 5 expensive, Warung Indonesia D'Eglinton is a", 2
"In terms of distance, Warung Indonesia D'Eglinton is", 0.75 mile away
"In terms of price, from 1 being affordable and 5 expensive, FreshCo is a", 2
"In terms of distance, FreshCo is", 4.0 miles away
"In terms of price, from 1 being affordable and 5 expensive, Itamae Ayce Sushi is a", 2
"In terms of distance, Itamae Ayce Sushi is", 1.5 miles away
"In terms of price, from 1 being affordable and 5 expensive, Hapa Toronto is a", 3
"In terms of distance, Hapa Toronto is", 2.0 miles away
"In terms of price, from 1 being affordable and 5 expensive, Banjara Indian Cuisine is a", 2
"In terms of distance, Banjara Indian Cuisine is", 5.75 miles away
"In terms of price, from 1 being affordable and 5 expensive, Sauce on the Danforth is a", 2
"In terms of distance, Sauce on the Danforth is", 6.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, The World Carribean Bistro is a", 2
"In terms of distance, The World Carribean Bistro is", 1.0 mile away
"In terms of price, from 1 being affordable and 5 expensive, Harry's Char Broil & Dining Lounge is a", 2
"In terms of distance, Harry's Char Broil & Dining Lounge is", 2.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, Rajput's Bistro 111 is a", 2
"In terms of distance, Rajput's Bistro 111 is", 4.0 miles away
"In terms of price, from 1 being affordable and 5 expensive, Chandni Chowk Restaurant is a", 1
"In terms of distance, Chandni Chowk Restaurant is", 6.5 miles away
"In terms of price, from 1 being affordable and 5 expensive, Evoo Ristorante is a", 4
"In terms of distance, Evoo Ristorante is", 1.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, Ici Bistro is a", 4
"In terms of distance, Ici Bistro is", 7.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, Villa Madina is a", 1
"In terms of distance, Villa Madina is", 3.25 miles away
"In terms of price, from 1 being affordable and 5 expensive, Peter's No Frills is a", 1
"In terms of distance, Peter's No Frills is", 4.75 miles away
"In terms of price, from 1 being affordable and 5 expensive, Ace's Place Bar Grill Hub is a", 2
"In terms of distance, Ace's Place Bar Grill Hub is", 1.5 miles away
"In terms of price, from 1 being affordable and 5 expensive, Green Room is a", 1
"In terms of distance, Green Room is", 5.75 miles away
"In terms of price, from 1 being affordable and 5 expensive, Asuka Japanese Restaurant is a", 2
"In terms of distance, Asuka Japanese Restaurant is", 2.5 miles away
I don't like cheap restaurants, I like expensive restaurants
I don't like the restaurants nearby, I like restaurants further away
I don't like expensive restaurants, I like affordable restaurants
I don't like restaurants further away, I like restaurants nearby
You don't like cheap restaurants, You like expensive restaurants
You don't like the restaurants nearby, You like restaurants further away
You don't like expensive restaurants, You like affordable restaurants
You don't like restaurants further away, You like restaurants nearby
Someone doesn't like cheap restaurants, Someone likes expensive restaurants
Someone doesn't like the restaurants nearby, Someone likes restaurants further away
Someone doesn't like expensive restaurants, Someone likes affordable restaurants
Someone doesn't like restaurants further away, Someone likes restaurants nearby
"Between Brussels Bistro and Mong-Kut Thai, the restaurant with higher price is", Brussels Bistro
"You are looking for an affordable restaurant. If I were you, between 808 Social and Bulk Barn I would go to", 808 Social
"You don't like cheap restaurants. Between Casey's Bar & Grill and Sushi Cafe, you should go to", Casey's Bar & Grill
"You are looking for an affordable restaurant. If I were you, between No Bull Burgers and Pizza Nova I would go to", Pizza Nova
"Between Cygnet Coffee and No Bull Burgers, the farthest restaurant is", No Bull Burgers
"Between Ferg's Bar & Grill and Omg Oh My Gyro, the farthest restaurant is", Omg Oh My Gyro
"You don't like expensive restaurants. If I were you, between Pizza Nova and Epicure Cafe & Grill I would go to", Pizza Nova
"You don't like expensive restaurants. Between Ali Baba's Middle Eastern Cuisine and Casey's Bar & Grill, you should go to", Ali Baba's Middle Eastern Cuisine
"You are looking for an affordable restaurant. If I were you, between Sunnyside Pavilion Cafe and Gorhegorhe I would go to", Sunnyside Pavilion Cafe
"Between Lahori Taste and Sweet Trolley Bakery, the restaurant with lower price is", Sweet Trolley Bakery
"Between Pizzeria Libretto and Peter's No Frills, the more expensive restaurant is", Pizzeria Libretto
"Between Ferg's Bar & Grill and L'Unita Enoteca, the restaurant with lower price is", Ferg's Bar & Grill
"Between Astoria Shish Kebob House and Sweet Trolley Bakery, the restaurant with higher price is", Astoria Shish Kebob House
"Between Athletes Kitchen and Conviction, the restaurant with lower price is", Athletes Kitchen
"Between Sakura Ichiban Restaurant and Hanoi Bistro, the farthest restaurant is", Hanoi Bistro
"Someone is looking for an expensive restaurant. Between Yes To Fresh and Andrea's Gerrard Street Bakery, this person should go to", Andrea's Gerrard Street Bakery
"Between Seoulicious and What A Bagel, the more affordable restaurant is", What A Bagel
"Someone doesn't like cheap restaurants. Between Golden Joy Hakka Restaurant and Ravi Soups, this person should go to", Ravi Soups
"Between Gorhegorhe and Red Lobster, the restaurant with higher price is", Gorhegorhe
"Between City Fried Chicken and Sunnyside Pavilion Cafe, the restaurant with higher price is", Sunnyside Pavilion Cafe
"I don't like expensive restaurants. Between Starbucks and Victory Cafe, I should go to", Starbucks
"Between Red Lobster and L'Unita Enoteca, the restaurant with higher price is", L'Unita Enoteca
"Between Sauce on the Danforth and The Big Carrot, the restaurant with lower price is", Sauce on the Danforth
"Between No Bull Burgers and Bamboo Cafe Chinese Restaurant, the restaurant at a greater distance is", No Bull Burgers
"Between The Friendly Thai and Flaky Tart, the restaurant with lower price is", The Friendly Thai
"Between Pizza Nova and Asuka Japanese Restaurant, the restaurant at a smaller distance is", Asuka Japanese Restaurant
"Between The Calvin Bar and Dim Sum King Seafood Restaurant, the more expensive restaurant is", The Calvin Bar
"Between Sauce on the Danforth and Omg Oh My Gyro, the more affordable restaurant is", Omg Oh My Gyro
"Between Conviction and Sushi Q, the restaurant with lower price is", Sushi Q
"Between Seoulicious and Poorani Vilaas, the restaurant at a greater distance is", Seoulicious
"Between The Friendly Thai and Pizza Nova, the farthest restaurant is", Pizza Nova
"Between Rajput's Bistro 111 and Richmond Kosher Bakery, the restaurant at a smaller distance is", Rajput's Bistro 111
"Between Sunnyside Pavilion Cafe and Red Lobster, the farthest restaurant is", Red Lobster
"You are looking for an expensive restaurant. Between Ali Baba's Middle Eastern Cuisine and Zavida Coffee Roasters, you should go to", Zavida Coffee Roasters
"You don't like cheap restaurants. If I were you, between Mong-Kut Thai and Yes To Fresh I would go to", Mong-Kut Thai
"Between Starbucks and Barcelona Tavern, the more expensive restaurant is", Barcelona Tavern
"Between Kingsmen Pub & Grill and 808 Social, the more expensive restaurant is", Kingsmen Pub & Grill
"You are looking for an expensive restaurant. If I were you, between Cinnabon and Starbucks I would go to", Cinnabon
"Between Chandni Chowk Restaurant and Sunnyside Pavilion Cafe, the restaurant with higher price is", Sunnyside Pavilion Cafe
"I'm looking for an affordable restaurant. Between Athletes Kitchen and Peter's No Frills, I should go to", Peter's No Frills
"Between Epicure Cafe & Grill and Bibab Express, the restaurant with lower price is", Bibab Express
"Between Poorani Vilaas and The World Carribean Bistro, the more affordable restaurant is", Poorani Vilaas
"Between Cafe Cocoro and Ali's Tandoori Curry House, the restaurant with higher price is", Ali's Tandoori Curry House
"Between Yes To Fresh and Conviction, the more expensive restaurant is", Conviction
"Between City Fried Chicken and Bamboo Cafe Chinese Restaurant, the more expensive restaurant is", Bamboo Cafe Chinese Restaurant
"Between Sakura Ichiban Restaurant and Poorani Vilaas, the restaurant at a smaller distance is", Sakura Ichiban Restaurant
"Between Dim Sum King Seafood Restaurant and The Porch Toronto, the restaurant at a smaller distance is", The Porch Toronto
"Between No Bull Burgers and Golden Joy Hakka Restaurant, the nearest restaurant is", Golden Joy Hakka Restaurant
"Between Sushi Cafe and Cinnabon, the more affordable restaurant is", Sushi Cafe
"Between Shell and The Mountain Grill and Juice Bar, the restaurant with lower price is", The Mountain Grill and Juice Bar
"Between Ali's Tandoori Curry House and United Bakers Dairy Restaurant, the restaurant at a greater distance is", Ali's Tandoori Curry House
"You are looking for an affordable restaurant. If I were you, between Zavida Coffee Roasters and Pita Lite I would go to", Pita Lite
"Someone doesn't like cheap restaurants. Between Sushitto On the Road and Conviction, this person should go to", Conviction
"Between Omg Oh My Gyro and Hero Certified Burgers, the more expensive restaurant is", Hero Certified Burgers
"Between Gorhegorhe and Richmond Kosher Bakery, the nearest restaurant is", Gorhegorhe
"Between Starbucks and The Calvin Bar, the restaurant with lower price is", Starbucks
"Between Poorani Vilaas and Snakes & Lattes College, the restaurant with lower price is", Poorani Vilaas
"Between 808 Social and Cafe Cocoro, the nearest restaurant is", Cafe Cocoro
"I'm looking for an expensive restaurant. Between Sunnyside Pavilion Cafe and Sweet Trolley Bakery, I should go to", Sunnyside Pavilion Cafe
"Between Bulk Barn and Flaky Tart, the restaurant with higher price is", Flaky Tart
"You are looking for an affordable restaurant. If I were you, between The Big Carrot and Flaky Tart I would go to", Flaky Tart
"You don't like cheap restaurants. If I were you, between King Palace and Golden Joy Hakka Restaurant I would go to", King Palace
"Between Garden Restaurant and Cygnet Coffee, the more affordable restaurant is", Cygnet Coffee
"Between Sushi Cafe and The World Carribean Bistro, the more expensive restaurant is", The World Carribean Bistro
"Between Bibab Express and Brussels Bistro, the more affordable restaurant is", Bibab Express
"Between Beach Fish House and Noah's Natural Foods, the farthest restaurant is", Noah's Natural Foods
"Between Flaky Tart and Bamboo Cafe Chinese Restaurant, the restaurant with lower price is", Bamboo Cafe Chinese Restaurant
"Between Le Tibet and Zavida Coffee Roasters, the restaurant with lower price is", Le Tibet
"Between Conviction and Brussels Bistro, the restaurant with higher price is", Conviction
"Between Kenzo Ramen and Pizza Nova, the restaurant with lower price is", Pizza Nova
"Between Snakes & Lattes College and Sweet Trolley Bakery, the restaurant with higher price is", Snakes & Lattes College
"Between Ferg's Bar & Grill and Vesta Lunch, the restaurant with lower price is", Vesta Lunch
"Between Omg Oh My Gyro and Pizzeria Libretto, the farthest restaurant is", Omg Oh My Gyro
"I'm looking for an affordable restaurant. Between Ichiban Sushi and Yes To Fresh, I should go to", Yes To Fresh
"Between Yes To Fresh and Cafe Cocoro, the restaurant at a greater distance is", Cafe Cocoro
"Between Bibab Express and Ichiban Sushi, the farthest restaurant is", Ichiban Sushi
"Someone doesn't like expensive restaurants. Between Conviction and Tosto Quickfire Pizza Pasta, this person should go to", Tosto Quickfire Pizza Pasta
"I don't like cheap restaurants. Between 808 Social and Kenzo Ramen, I should go to", Kenzo Ramen
